debtor_id,age,fico_score,days_overdue,income_level,has_collateral,region_risk,payment_history,bankruptcy_flag,pensioner_flag,recovery_probability
DEBTOR_03976,71,358,108,low,0,2,39.35,0,0,0.4979
DEBTOR_03977,63,366,38,low,0,2,6.92,0,0,0.4921
DEBTOR_03978,78,764,57,low,0,3,8.72,0,0,0.7827
DEBTOR_03979,48,500,8,low,1,2,28.34,0,0,0.8103
DEBTOR_03980,76,547,81,high,0,2,15.1,0,1,0.1777
DEBTOR_03981,42,680,51,low,1,3,11.43,0,0,0.9371
DEBTOR_03982,66,625,92,medium,0,4,22.91,0,1,0.0489
DEBTOR_03983,64,822,141,medium,0,4,28.87,0,1,0.404
DEBTOR_03984,68,507,159,medium,0,4,46.99,1,0,0.0246
DEBTOR_03985,51,755,64,low,0,3,14.32,0,0,0.722
DEBTOR_03986,37,804,18,medium,0,1,25.64,0,0,0.9364
DEBTOR_03987,18,623,189,high,0,3,21.27,0,0,0.4156
DEBTOR_03988,23,454,25,medium,0,3,60.05,0,0,0.6996
DEBTOR_03989,76,612,9,medium,0,3,25.11,0,1,0.2412
DEBTOR_03990,49,739,11,low,0,2,54.87,0,0,1.0
DEBTOR_03991,49,345,45,low,0,1,12.48,0,0,0.5427
DEBTOR_03992,25,675,117,medium,0,4,27.48,0,0,0.5261
DEBTOR_03993,41,837,103,low,1,3,16.96,0,0,0.9092
DEBTOR_03994,83,378,18,medium,1,4,21.61,0,1,0.2616
DEBTOR_03995,25,642,7,low,0,2,8.16,0,0,0.8603
DEBTOR_03996,55,331,14,low,0,4,13.44,0,0,0.2946
DEBTOR_03997,76,390,10,low,0,2,47.95,0,1,0.174
DEBTOR_03998,44,537,138,low,0,5,5.43,0,0,0.4717
DEBTOR_03999,46,414,77,low,0,3,45.76,0,0,0.646
DEBTOR_04000,24,611,14,low,0,2,31.02,0,0,0.7916
DEBTOR_04001,26,564,116,high,1,2,39.82,0,0,0.8079
DEBTOR_04002,30,546,24,low,0,5,12.04,0,0,0.564
DEBTOR_04003,50,662,70,medium,0,4,11.65,0,0,0.6221
DEBTOR_04004,78,344,322,low,0,3,27.42,0,0,0.1126
DEBTOR_04005,78,719,8,medium,0,4,17.8,0,0,0.7485
DEBTOR_04006,84,379,92,high,0,2,49.64,0,0,0.6071
DEBTOR_04007,22,587,126,high,0,3,7.41,0,0,0.5767
DEBTOR_04008,45,643,2,low,0,2,17.46,0,0,0.7098
DEBTOR_04009,84,584,25,high,0,2,16.99,0,1,0.1497
DEBTOR_04010,52,589,21,low,0,3,67.99,0,0,0.634
DEBTOR_04011,74,618,25,low,1,3,19.25,0,1,0.2476
DEBTOR_04012,66,370,136,high,0,3,40.85,0,1,0.0949
DEBTOR_04013,28,586,14,medium,0,3,11.45,0,0,0.6183
DEBTOR_04014,42,440,93,low,0,3,57.49,0,0,0.6633
DEBTOR_04015,52,679,43,medium,1,1,33.24,0,0,0.9382
DEBTOR_04016,51,403,60,medium,0,2,23.02,0,0,0.5739
DEBTOR_04017,77,724,93,low,0,3,16.53,0,1,0.2672
DEBTOR_04018,74,564,11,high,0,3,35.35,0,1,0.2135
DEBTOR_04019,66,828,15,low,1,3,53.6,0,1,0.3372
DEBTOR_04020,73,306,299,high,0,4,26.16,0,0,0.0
DEBTOR_04021,67,658,41,low,0,3,60.5,0,1,0.2509
DEBTOR_04022,47,791,74,low,1,4,29.53,0,0,0.8829
DEBTOR_04023,36,845,26,high,0,2,43.57,0,0,0.8884
DEBTOR_04024,35,780,125,medium,0,3,10.11,0,0,0.719
DEBTOR_04025,71,796,77,medium,0,3,54.53,0,0,0.7207
DEBTOR_04026,28,347,98,low,0,5,16.98,0,0,0.1476
DEBTOR_04027,28,372,149,low,0,2,51.88,0,0,0.6114
DEBTOR_04028,62,549,203,low,0,3,21.62,0,0,0.3131
DEBTOR_04029,55,528,2,low,1,2,55.75,0,0,0.783
DEBTOR_04030,44,334,74,high,0,5,38.96,0,0,0.2946
DEBTOR_04031,59,347,215,medium,0,1,34.15,0,0,0.2613
DEBTOR_04032,58,576,146,low,0,4,46.65,0,0,0.5211
DEBTOR_04033,24,565,11,medium,0,4,35.69,0,0,0.6172
DEBTOR_04034,34,630,221,high,0,4,19.75,0,0,0.4007
DEBTOR_04035,27,724,54,low,0,3,16.88,0,0,0.7856
DEBTOR_04036,59,648,76,medium,0,3,28.41,0,0,0.6974
DEBTOR_04037,58,683,7,medium,0,3,53.82,0,0,0.6972
DEBTOR_04038,18,754,178,medium,1,1,26.65,0,0,0.8869
DEBTOR_04039,75,661,29,low,0,4,16.19,0,1,0.1291
DEBTOR_04040,64,339,135,low,0,2,6.4,0,1,0.1315
DEBTOR_04041,45,332,96,low,0,4,45.76,1,0,0.0596
DEBTOR_04042,44,466,46,medium,0,4,14.24,0,0,0.4878
DEBTOR_04043,56,711,148,low,0,3,20.73,0,0,0.4485
DEBTOR_04044,31,780,28,low,0,3,40.11,0,0,0.8537
DEBTOR_04045,82,445,53,low,0,2,46.32,0,1,0.2868
DEBTOR_04046,47,694,31,medium,1,2,36.58,0,0,0.9188
DEBTOR_04047,32,605,50,low,1,1,22.12,0,0,0.899
DEBTOR_04048,23,803,12,medium,0,4,34.14,0,0,1.0
DEBTOR_04049,64,345,69,medium,1,4,24.17,0,1,0.1294
DEBTOR_04050,40,360,169,medium,0,2,56.33,0,0,0.3506
DEBTOR_04051,54,301,15,low,1,3,47.64,0,0,0.7516
DEBTOR_04052,28,756,42,low,0,3,14.73,0,0,0.7276
DEBTOR_04053,40,788,109,low,0,4,39.81,0,0,0.749
DEBTOR_04054,63,587,28,low,0,5,26.24,0,1,0.1855
DEBTOR_04055,18,765,83,medium,1,2,13.95,0,0,0.9683
DEBTOR_04056,43,694,20,low,0,1,23.34,0,0,0.8668
DEBTOR_04057,33,782,177,medium,1,5,23.72,0,0,0.691
DEBTOR_04058,63,663,297,medium,0,5,21.1,0,1,0.0768
DEBTOR_04059,46,350,19,medium,0,4,12.75,0,0,0.4
DEBTOR_04060,44,767,7,low,1,3,17.7,0,0,0.9333
DEBTOR_04061,78,489,153,high,1,3,14.09,0,1,0.1431
DEBTOR_04062,43,524,59,low,0,1,39.98,0,0,0.7497
DEBTOR_04063,67,767,9,low,0,3,48.95,0,1,0.3326
DEBTOR_04064,51,604,54,high,0,3,25.18,0,0,0.5406
DEBTOR_04065,44,709,92,low,0,1,8.34,0,0,0.8466
DEBTOR_04066,20,628,1,low,0,2,22.08,0,0,0.854
DEBTOR_04067,74,394,26,medium,0,2,41.57,0,0,0.612
DEBTOR_04068,67,475,47,low,1,3,59.13,0,1,0.3282
DEBTOR_04069,49,714,39,medium,0,4,24.33,0,0,0.6449
DEBTOR_04070,64,615,59,medium,0,2,12.0,0,1,0.2778
DEBTOR_04071,56,487,156,low,0,3,24.66,0,0,0.3563
DEBTOR_04072,81,423,143,low,0,3,9.01,0,0,0.3746
DEBTOR_04073,73,335,17,low,0,5,36.58,0,1,0.005
DEBTOR_04074,52,312,86,low,0,3,35.05,0,0,0.4908
DEBTOR_04075,23,512,229,medium,0,3,2.98,0,0,0.3022
DEBTOR_04076,33,355,91,high,0,3,30.14,0,0,0.4921
DEBTOR_04077,36,836,28,high,0,4,18.05,0,0,0.8182
DEBTOR_04078,57,353,27,low,0,2,37.97,0,0,0.568
DEBTOR_04079,54,628,13,low,1,5,38.72,0,0,0.7117
DEBTOR_04080,72,754,61,low,0,4,28.36,0,1,0.1907
DEBTOR_04081,64,678,11,low,0,3,11.46,0,1,0.0834
DEBTOR_04082,65,343,78,low,0,2,18.71,0,0,0.4476
DEBTOR_04083,48,476,292,low,0,2,25.68,0,0,0.0392
DEBTOR_04084,71,613,101,medium,0,5,4.95,0,0,0.3885
DEBTOR_04085,53,387,311,low,0,5,41.55,0,0,0.0
DEBTOR_04086,49,612,22,medium,0,2,21.41,0,0,0.5909
DEBTOR_04087,78,324,29,low,0,2,21.71,0,0,0.507
DEBTOR_04088,42,692,10,medium,1,4,23.42,0,0,0.8832
DEBTOR_04089,80,492,88,medium,0,1,22.64,0,0,0.7718
DEBTOR_04090,75,499,44,low,1,1,2.82,0,0,0.7291
DEBTOR_04091,79,401,24,high,0,3,71.16,0,0,0.5961
DEBTOR_04092,80,407,86,high,0,3,8.76,0,0,0.3743
DEBTOR_04093,78,302,9,medium,0,5,74.76,0,1,0.0537
DEBTOR_04094,33,378,9,low,0,3,18.04,0,0,0.4299
DEBTOR_04095,48,422,7,low,0,3,33.38,0,0,0.4917
DEBTOR_04096,24,498,29,low,0,5,15.43,0,0,0.5198
DEBTOR_04097,44,306,66,low,0,3,38.02,0,0,0.3148
DEBTOR_04098,21,461,39,high,0,3,10.16,0,0,0.5855
DEBTOR_04099,83,603,79,medium,0,4,55.32,0,0,0.5648
DEBTOR_04100,22,732,136,low,0,3,22.04,0,0,0.7066
DEBTOR_04101,60,337,41,low,1,4,50.36,0,1,0.0661
DEBTOR_04102,48,423,16,medium,1,4,15.73,0,0,0.6848
DEBTOR_04103,21,360,282,low,1,3,25.35,0,0,0.2767
DEBTOR_04104,48,348,17,low,0,4,34.78,0,0,0.5089
DEBTOR_04105,46,406,342,low,0,3,73.6,0,0,0.0945
DEBTOR_04106,25,304,11,high,0,3,9.49,0,0,0.3891
DEBTOR_04107,72,395,87,medium,1,4,33.37,0,1,0.1643
DEBTOR_04108,57,783,291,low,0,3,39.4,0,0,0.4966
DEBTOR_04109,34,523,46,high,0,3,34.38,0,0,0.8139
DEBTOR_04110,29,500,11,high,0,2,5.37,0,0,0.6232
DEBTOR_04111,29,471,84,high,0,2,21.82,0,0,0.6063
DEBTOR_04112,35,700,280,low,1,2,19.52,0,0,0.6707
DEBTOR_04113,72,348,10,medium,1,4,41.33,0,1,0.2341
DEBTOR_04114,38,447,47,low,0,5,20.63,0,0,0.5399
DEBTOR_04115,63,399,133,low,0,3,16.71,0,1,0.1916
DEBTOR_04116,39,782,141,low,1,1,28.22,0,0,0.9598
DEBTOR_04117,39,814,155,medium,0,4,20.69,0,0,0.6481
DEBTOR_04118,59,462,13,low,1,4,31.83,0,0,0.72
DEBTOR_04119,82,477,62,low,0,2,28.4,0,0,0.5065
DEBTOR_04120,53,528,62,low,0,2,17.87,0,0,0.5432
DEBTOR_04121,30,769,63,low,0,5,29.95,0,0,0.6796
DEBTOR_04122,21,599,96,medium,0,3,16.18,0,0,0.6238
DEBTOR_04123,72,539,125,low,0,4,24.63,0,1,0.1244
DEBTOR_04124,77,329,17,low,0,2,36.81,0,1,0.2009
DEBTOR_04125,74,366,44,high,0,1,10.73,0,1,0.1201
DEBTOR_04126,84,444,87,low,0,5,28.99,1,0,0.0188
DEBTOR_04127,55,421,135,low,0,1,41.71,0,0,0.411
DEBTOR_04128,39,469,11,low,1,1,61.34,0,0,0.8656
DEBTOR_04129,74,697,32,low,0,3,75.45,0,0,0.8001
DEBTOR_04130,69,838,31,medium,0,2,30.03,0,1,0.3679
DEBTOR_04131,81,322,20,high,1,1,7.08,0,1,0.3794
DEBTOR_04132,23,521,80,medium,0,1,7.0,0,0,0.6587
DEBTOR_04133,32,640,97,high,0,1,18.62,0,0,0.599
DEBTOR_04134,19,603,28,low,1,3,60.32,0,0,0.915
DEBTOR_04135,38,743,351,high,1,2,19.17,0,0,0.5293
DEBTOR_04136,41,476,245,medium,0,3,8.8,0,0,0.1432
DEBTOR_04137,51,613,306,low,1,4,18.86,0,0,0.3189
DEBTOR_04138,20,574,9,low,0,3,17.56,0,0,0.5912
DEBTOR_04139,67,609,27,medium,0,3,17.86,0,0,0.7385
DEBTOR_04140,30,682,93,low,0,2,38.77,0,0,0.787
DEBTOR_04141,62,316,6,medium,1,1,42.25,0,0,0.814
DEBTOR_04142,72,476,12,low,1,1,9.06,0,0,0.7251
DEBTOR_04143,33,305,121,low,0,3,23.1,0,0,0.2238
DEBTOR_04144,61,804,164,high,1,4,29.59,0,1,0.3747
DEBTOR_04145,55,461,122,high,0,3,10.62,0,0,0.2979
DEBTOR_04146,81,830,28,low,0,4,47.83,0,0,0.907
DEBTOR_04147,80,539,21,medium,0,3,22.44,0,1,0.1746
DEBTOR_04148,70,808,100,low,1,3,32.38,0,0,1.0
DEBTOR_04149,28,683,39,high,0,3,18.13,0,0,0.5903
DEBTOR_04150,22,838,7,medium,0,3,23.47,0,0,1.0
DEBTOR_04151,74,707,60,medium,0,3,62.34,0,1,0.2091
DEBTOR_04152,69,679,54,low,0,2,16.11,0,0,0.657
DEBTOR_04153,69,637,241,high,0,3,11.0,0,0,0.3844
DEBTOR_04154,51,595,27,low,0,3,27.14,0,0,0.6664
DEBTOR_04155,36,526,27,high,0,3,28.6,0,0,0.75
DEBTOR_04156,40,419,20,low,0,1,25.17,0,0,0.5817
DEBTOR_04157,74,456,99,high,0,3,22.36,0,0,0.4001
DEBTOR_04158,35,411,105,medium,0,4,21.03,0,0,0.3902
DEBTOR_04159,72,304,27,medium,1,3,3.18,0,0,0.5978
DEBTOR_04160,56,790,154,low,0,1,36.42,0,0,0.7572
DEBTOR_04161,21,773,139,low,0,3,46.84,0,0,0.7427
DEBTOR_04162,46,462,19,low,0,1,21.39,0,0,0.7492
DEBTOR_04163,37,415,42,medium,1,3,30.29,0,0,0.5994
DEBTOR_04164,23,622,19,low,0,3,31.23,0,0,0.6531
DEBTOR_04165,54,840,109,medium,0,2,47.19,0,0,0.9592
DEBTOR_04166,73,381,3,low,0,4,51.85,0,1,0.1215
DEBTOR_04167,73,509,5,low,0,4,36.44,0,1,0.3326
DEBTOR_04168,20,572,72,low,0,3,12.37,0,0,0.6371
DEBTOR_04169,53,629,25,low,0,5,25.58,0,0,0.584
DEBTOR_04170,37,761,127,low,1,3,18.02,0,0,0.8811
DEBTOR_04171,40,843,2,medium,0,3,56.79,0,0,0.917
DEBTOR_04172,34,582,37,low,1,1,34.15,0,0,1.0
DEBTOR_04173,33,700,44,high,0,2,4.37,0,0,0.7108
DEBTOR_04174,25,352,229,high,0,3,26.59,0,0,0.2059
DEBTOR_04175,22,366,22,low,0,3,39.45,0,0,0.5209
DEBTOR_04176,56,302,183,medium,0,3,39.34,0,0,0.2989
DEBTOR_04177,48,421,27,high,0,3,22.74,0,0,0.5984
DEBTOR_04178,72,805,162,medium,0,4,35.35,0,0,0.6343
DEBTOR_04179,83,764,110,low,0,3,20.16,0,1,0.2228
DEBTOR_04180,45,632,16,medium,0,3,14.68,1,0,0.0
DEBTOR_04181,70,501,104,high,0,2,81.62,0,1,0.3517
DEBTOR_04182,60,805,154,medium,0,4,21.15,0,1,0.1728
DEBTOR_04183,80,702,7,high,0,2,31.47,0,0,0.7818
DEBTOR_04184,51,486,17,low,0,3,21.48,0,0,0.5914
DEBTOR_04185,83,632,117,low,0,2,28.62,0,0,0.4862
DEBTOR_04186,68,805,53,low,0,1,54.64,0,1,0.4094
DEBTOR_04187,43,340,28,low,0,1,14.59,0,0,0.5948
DEBTOR_04188,49,714,140,medium,0,2,19.76,0,0,0.6448
DEBTOR_04189,33,542,159,medium,0,3,33.77,0,0,0.4416
DEBTOR_04190,41,675,64,low,0,2,21.24,0,0,0.8907
DEBTOR_04191,75,566,9,low,0,3,44.63,0,1,0.2995
DEBTOR_04192,43,481,9,low,0,5,6.33,0,0,0.4327
DEBTOR_04193,77,778,59,medium,0,2,45.97,0,0,0.8519
DEBTOR_04194,48,347,135,high,0,4,40.2,0,0,0.3017
DEBTOR_04195,79,313,51,medium,0,2,30.87,0,1,0.1221
DEBTOR_04196,49,657,85,medium,1,3,34.01,0,0,0.8101
DEBTOR_04197,65,318,233,low,1,1,50.43,0,0,0.4973
DEBTOR_04198,18,380,51,high,0,1,35.29,0,0,0.5607
DEBTOR_04199,80,342,4,low,0,5,15.3,0,1,0.2776
DEBTOR_04200,45,671,54,medium,0,4,27.29,0,0,0.6102
DEBTOR_04201,77,769,166,low,0,2,74.73,0,0,0.7689
DEBTOR_04202,41,500,11,medium,0,2,37.63,0,0,0.716
DEBTOR_04203,73,582,8,low,0,4,56.62,0,1,0.1596
DEBTOR_04204,32,370,91,medium,0,4,21.86,0,0,0.4273
DEBTOR_04205,48,829,29,low,1,3,17.63,0,0,1.0
DEBTOR_04206,80,314,26,low,1,1,50.47,0,1,0.2978
DEBTOR_04207,74,768,36,medium,0,3,15.28,0,0,0.7457
DEBTOR_04208,68,761,1,low,0,3,24.14,0,0,0.8281
DEBTOR_04209,64,559,60,high,0,2,4.81,0,1,0.1219
DEBTOR_04210,62,591,1,low,0,3,30.0,0,0,0.673
DEBTOR_04211,48,845,23,low,0,4,18.33,0,0,0.9765
DEBTOR_04212,68,699,70,medium,0,3,16.44,0,1,0.237
DEBTOR_04213,46,493,14,low,0,4,7.76,0,0,0.5793
DEBTOR_04214,34,473,10,medium,1,3,30.68,0,0,0.6866
DEBTOR_04215,47,442,34,medium,1,4,11.45,0,0,0.76
DEBTOR_04216,56,372,22,medium,0,2,17.18,0,0,0.6439
DEBTOR_04217,24,693,4,low,0,2,18.14,0,0,0.8834
DEBTOR_04218,24,639,87,high,0,3,36.7,0,0,0.7394
DEBTOR_04219,56,315,42,high,0,4,32.07,0,0,0.4701
DEBTOR_04220,46,414,86,medium,0,5,5.98,0,0,0.4119
DEBTOR_04221,50,376,61,low,0,3,7.62,0,0,0.3714
DEBTOR_04222,59,484,2,medium,0,3,12.19,0,0,0.5719
DEBTOR_04223,37,667,125,medium,0,3,61.69,0,0,0.6459
DEBTOR_04224,24,784,29,low,0,4,57.86,0,0,0.9351
DEBTOR_04225,82,402,20,low,0,3,4.07,0,0,0.6394
DEBTOR_04226,35,788,8,low,0,2,34.59,0,0,0.8778
DEBTOR_04227,47,457,57,medium,1,3,23.42,0,0,0.5459
DEBTOR_04228,47,560,83,low,0,3,35.03,0,0,0.6091
DEBTOR_04229,81,674,65,low,0,2,48.25,0,1,0.2865
DEBTOR_04230,25,542,19,low,1,4,29.18,0,0,0.7902
DEBTOR_04231,47,756,151,medium,0,3,13.81,0,0,0.5552
DEBTOR_04232,74,464,51,high,0,4,49.15,0,1,0.1722
DEBTOR_04233,42,513,67,medium,0,5,10.68,0,0,0.3887
DEBTOR_04234,18,821,233,low,0,2,46.82,0,0,0.5068
DEBTOR_04235,42,687,25,medium,0,2,6.76,0,0,0.9113
DEBTOR_04236,52,518,26,medium,1,3,22.68,0,0,0.8838
DEBTOR_04237,25,666,48,medium,0,3,38.92,0,0,0.7728
DEBTOR_04238,52,464,61,high,0,2,10.94,0,0,0.3808
DEBTOR_04239,38,706,74,high,0,2,47.02,1,0,0.0
DEBTOR_04240,46,417,326,high,0,3,26.86,1,0,0.0425
DEBTOR_04241,35,503,291,low,0,4,37.34,0,0,0.2049
DEBTOR_04242,19,650,83,low,0,4,12.14,0,0,0.5517
DEBTOR_04243,40,413,16,high,1,3,41.16,0,0,0.6819
DEBTOR_04244,84,724,160,low,0,3,23.97,0,0,0.6167
DEBTOR_04245,66,342,15,low,0,3,4.42,0,0,0.3302
DEBTOR_04246,53,821,201,low,0,4,13.94,0,0,0.6836
DEBTOR_04247,42,712,70,low,0,3,40.12,0,0,0.658
DEBTOR_04248,47,775,9,low,1,2,8.21,0,0,1.0
DEBTOR_04249,47,776,128,low,0,3,19.07,0,0,0.5277
DEBTOR_04250,69,547,20,medium,1,1,9.83,0,1,0.3972
DEBTOR_04251,61,735,17,low,0,3,17.97,0,0,0.8312
DEBTOR_04252,72,507,354,low,1,2,14.82,0,0,0.3385
DEBTOR_04253,37,755,24,low,0,5,31.86,0,0,0.6438
DEBTOR_04254,43,650,5,medium,1,3,34.25,0,0,0.925
DEBTOR_04255,69,528,58,medium,0,3,60.44,1,1,0.1002
DEBTOR_04256,80,576,77,high,0,4,31.75,0,1,0.108
DEBTOR_04257,24,425,98,low,0,3,11.1,0,0,0.3397
DEBTOR_04258,39,817,41,low,1,4,16.78,0,0,0.8699
DEBTOR_04259,49,419,49,medium,1,2,29.71,0,0,0.6785
DEBTOR_04260,67,835,21,high,1,2,43.17,0,1,0.3029
DEBTOR_04261,25,810,55,medium,0,3,36.64,0,0,0.8449
DEBTOR_04262,37,648,44,low,1,1,43.78,0,0,0.8774
DEBTOR_04263,56,845,6,medium,0,3,5.93,0,0,0.8031
DEBTOR_04264,36,515,4,medium,0,2,31.86,0,0,0.807
DEBTOR_04265,37,336,16,low,1,3,21.52,0,0,0.7065
DEBTOR_04266,28,838,14,low,0,5,57.39,1,0,0.026
DEBTOR_04267,36,499,43,low,0,3,50.36,0,0,0.5307
DEBTOR_04268,52,380,27,low,0,2,55.83,0,0,0.6615
DEBTOR_04269,77,744,111,medium,1,3,35.95,0,0,0.8368
DEBTOR_04270,66,823,236,low,0,4,19.13,0,1,0.1217
DEBTOR_04271,41,340,56,medium,1,3,10.1,0,0,0.4943
DEBTOR_04272,35,654,16,low,0,4,47.75,0,0,0.7823
DEBTOR_04273,35,414,162,low,0,2,28.43,0,0,0.3456
DEBTOR_04274,58,459,3,medium,0,4,16.56,1,0,0.0
DEBTOR_04275,71,733,61,low,0,5,40.87,0,0,0.8006
DEBTOR_04276,84,767,136,low,0,3,45.73,0,0,0.5597
DEBTOR_04277,35,793,163,low,0,2,3.21,0,0,0.7344
DEBTOR_04278,43,816,104,low,0,3,20.28,0,0,0.828
DEBTOR_04279,25,517,10,medium,0,3,41.92,0,0,0.5788
DEBTOR_04280,48,336,84,high,0,1,39.46,0,0,0.5311
DEBTOR_04281,65,687,13,medium,0,4,1.5,0,1,0.1981
DEBTOR_04282,40,362,49,high,0,3,5.46,0,0,0.5727
DEBTOR_04283,36,589,162,low,1,4,26.7,0,0,0.5567
DEBTOR_04284,59,577,67,medium,1,1,37.69,0,0,0.9961
DEBTOR_04285,84,801,27,low,0,4,69.09,0,0,0.8042
DEBTOR_04286,82,752,69,medium,0,3,23.68,0,1,0.0311
DEBTOR_04287,35,490,21,low,0,1,32.88,0,0,0.7414
DEBTOR_04288,76,508,16,low,0,4,30.86,0,1,0.2593
DEBTOR_04289,43,340,21,medium,0,3,33.88,0,0,0.4547
DEBTOR_04290,74,661,153,medium,0,2,15.85,0,1,0.1501
DEBTOR_04291,43,744,13,medium,0,1,74.06,0,0,1.0
DEBTOR_04292,45,458,53,medium,0,4,32.91,0,0,0.6151
DEBTOR_04293,74,832,17,low,0,5,63.12,0,0,0.6993
DEBTOR_04294,54,591,167,low,0,3,11.09,0,0,0.5515
DEBTOR_04295,45,530,170,low,0,3,20.18,0,0,0.2705
DEBTOR_04296,39,690,106,low,0,4,35.5,0,0,0.6279
DEBTOR_04297,38,711,11,medium,0,2,31.4,0,0,0.8831
DEBTOR_04298,49,405,158,low,1,3,38.35,0,0,0.5277
DEBTOR_04299,70,507,14,low,0,2,43.48,0,1,0.1493
DEBTOR_04300,25,792,83,low,0,1,28.88,0,0,0.7913
DEBTOR_04301,43,757,72,medium,0,2,30.55,0,0,0.6833
DEBTOR_04302,65,560,41,medium,0,3,33.58,0,0,0.5778
DEBTOR_04303,57,723,172,medium,1,2,24.65,0,0,0.7845
DEBTOR_04304,42,426,85,low,0,3,10.83,0,0,0.3287
DEBTOR_04305,84,433,75,low,0,5,29.59,0,1,0.2229
DEBTOR_04306,29,568,3,low,0,3,3.85,0,0,0.6409
DEBTOR_04307,57,556,301,high,0,2,49.18,0,0,0.3118
DEBTOR_04308,21,346,59,medium,1,3,24.62,0,0,0.5764
DEBTOR_04309,53,429,7,medium,1,4,4.97,0,0,0.7662
DEBTOR_04310,23,645,1,low,0,3,52.15,0,0,0.7359
DEBTOR_04311,33,464,10,medium,0,2,48.61,0,0,0.6756
DEBTOR_04312,77,489,28,low,0,3,16.74,0,0,0.5794
DEBTOR_04313,29,376,18,high,0,3,59.34,0,0,0.5701
DEBTOR_04314,19,434,5,medium,0,4,19.29,0,0,0.501
DEBTOR_04315,51,306,11,medium,0,3,36.24,0,0,0.5282
DEBTOR_04316,55,698,131,low,0,3,27.63,0,0,0.6628
DEBTOR_04317,44,733,64,low,1,4,32.03,0,0,0.9221
DEBTOR_04318,57,739,14,low,1,3,33.55,0,0,1.0
DEBTOR_04319,64,557,21,medium,0,3,40.88,0,1,0.1736
DEBTOR_04320,33,736,6,medium,0,4,44.49,0,0,0.8573
DEBTOR_04321,28,523,121,low,0,1,33.4,0,0,0.6587
DEBTOR_04322,42,639,28,medium,1,3,7.69,0,0,0.9199
DEBTOR_04323,76,443,46,medium,1,2,20.75,0,1,0.2459
DEBTOR_04324,39,346,15,high,0,5,5.22,0,0,0.4229
DEBTOR_04325,77,450,290,low,0,5,1.26,0,1,0.0
DEBTOR_04326,65,720,86,low,0,4,11.98,0,1,0.2149
DEBTOR_04327,55,504,70,medium,1,3,35.04,0,0,0.765
DEBTOR_04328,30,846,74,medium,1,2,42.33,0,0,1.0
DEBTOR_04329,57,748,117,low,0,1,23.7,0,0,0.7261
DEBTOR_04330,23,643,6,medium,0,2,41.7,0,0,0.8446
DEBTOR_04331,28,742,100,high,0,3,40.41,0,0,0.819
DEBTOR_04332,53,308,16,medium,0,3,41.2,0,0,0.552
DEBTOR_04333,38,509,136,low,0,3,1.66,0,0,0.5091
DEBTOR_04334,67,827,214,high,1,4,25.2,0,0,0.5548
DEBTOR_04335,34,800,234,low,0,5,27.36,1,0,0.0
DEBTOR_04336,41,405,39,medium,0,3,49.49,0,0,0.4483
DEBTOR_04337,18,813,20,low,1,3,13.84,0,0,0.9199
DEBTOR_04338,53,673,36,low,1,3,51.72,0,0,0.8988
DEBTOR_04339,62,611,5,medium,1,3,8.56,0,1,0.2032
DEBTOR_04340,76,429,85,medium,0,4,9.07,0,1,0.0932
DEBTOR_04341,64,369,166,high,0,5,42.67,0,1,0.0
DEBTOR_04342,47,342,24,low,0,3,13.46,0,0,0.3838
DEBTOR_04343,63,454,252,medium,1,5,15.46,0,0,0.2803
DEBTOR_04344,62,828,6,low,1,4,1.35,0,1,0.2638
DEBTOR_04345,74,345,15,low,0,3,16.04,0,1,0.0767
DEBTOR_04346,21,685,144,low,0,2,26.38,0,0,0.84
DEBTOR_04347,35,614,23,medium,1,4,24.58,0,0,0.8047
DEBTOR_04348,36,709,86,high,0,2,51.52,0,0,0.8212
DEBTOR_04349,19,698,119,high,0,2,11.36,0,0,0.4305
DEBTOR_04350,20,359,160,medium,0,3,17.61,0,0,0.0837
DEBTOR_04351,82,480,9,medium,1,3,21.53,0,1,0.1956
DEBTOR_04352,63,300,2,medium,0,3,19.28,0,0,0.4188
DEBTOR_04353,74,381,97,low,1,4,35.61,0,1,0.0443
DEBTOR_04354,35,405,174,low,0,3,37.76,0,0,0.3329
DEBTOR_04355,21,704,17,low,0,5,19.77,0,0,0.7303
DEBTOR_04356,38,660,23,medium,0,4,57.35,0,0,0.6827
DEBTOR_04357,27,727,19,low,0,2,30.45,0,0,0.8712
DEBTOR_04358,54,822,123,low,0,4,14.82,0,0,0.6084
DEBTOR_04359,21,490,66,high,0,1,51.16,0,0,0.7772
DEBTOR_04360,75,813,138,low,0,3,6.82,0,1,0.2652
DEBTOR_04361,41,747,21,medium,0,5,36.7,0,0,0.8221
DEBTOR_04362,72,669,117,medium,0,4,14.44,0,1,0.1864
DEBTOR_04363,73,461,24,medium,0,4,23.9,0,1,0.0463
DEBTOR_04364,40,488,149,low,0,3,13.09,0,0,0.4031
DEBTOR_04365,81,515,133,low,1,4,20.02,0,0,0.5982
DEBTOR_04366,54,547,7,low,1,4,36.27,0,0,0.7643
DEBTOR_04367,72,372,51,medium,0,2,32.86,0,0,0.5462
DEBTOR_04368,72,679,360,medium,0,4,28.3,0,1,0.1395
DEBTOR_04369,68,415,131,medium,1,2,36.52,0,0,0.7004
DEBTOR_04370,44,369,28,low,0,5,35.84,0,0,0.4853
DEBTOR_04371,56,453,28,low,0,4,17.63,0,0,0.473
